  9809     SPring-8 14b2 
 Co-K_Co-foil_S  14.06.17 08:08 - 14.06.17 08:10
 Co-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 31.10606 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4501
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       31.00000  24.20000    -0.001510       0.03      4501
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   354.100   118.600
  27.49378  27.48422     0.030     22037      3046
  27.49227  27.48270     0.030     22038      3049
  27.49076  27.48132     0.030     22036      3051
  27.48925  27.48000     0.030     22060      3051
  27.48774  27.47852     0.030     22055      3052
  27.48623  27.47688     0.030     22050      3055
  27.48472  27.47520     0.030     22054      3055
  27.48321  27.47359     0.030     22041      3055
  27.48170  27.47213     0.030     22061      3059
  27.48019  27.47078     0.030     22070      3061
  27.47868  27.46943     0.030     22049      3060
  27.47717  27.46788     0.030     22069      3063
  27.47566  27.46619     0.030     22070      3064
  27.47415  27.46456     0.030     22075      3066
  27.47264  27.46300     0.030     22082      3067
  27.47113  27.46160     0.030     22079      3069
  27.46962  27.46028     0.030     22082      3070
  27.46811  27.45887     0.030     22070      3072
  27.46660  27.45726     0.030     22080      3072
  27.46509  27.45556     0.030     22082      3074
  27.46358  27.45394     0.030     22100      3075
  27.46207  27.45245     0.030     22074      3076
  27.46056  27.45108     0.030     22088      3078
  27.45905  27.44976     0.030     22075      3080
  27.45754  27.44824     0.030     22089      3085
  27.45603  27.44657     0.030     22084      3082
  27.45452  27.44491     0.030     22081      3081
  27.45301  27.44332     0.030     22099      3087
  27.45150  27.44188     0.030     22064      3081
  27.44999  27.44055     0.030     21950      3069
  27.44848  27.43918     0.030     21858      3057
  27.44697  27.43761     0.030     21967      3075
  27.44546  27.43591     0.030     22094      3092
  27.44395  27.43428     0.030     22087      3094
  27.44244  27.43275     0.030     22093      3096
  27.44093  27.43137     0.030     22111      3097
  27.43942  27.43006     0.030     22102      3095
  27.43791  27.42860     0.030     22101      3102
  27.43640  27.42696     0.030     22101      3101
  27.43489  27.42527     0.030     22119      3104
  27.43338  27.42366     0.030     22115      3103
  27.43187  27.42220     0.030     22135      3105
  27.43036  27.42085     0.030     22111      3106
  27.42885  27.41951     0.030     22113      3108
  27.42734  27.41795     0.030     22119      3110
  27.42583  27.41626     0.030     22107      3110
  27.42432  27.41461     0.030     22132      3111
  27.42281  27.41304     0.030     22125      3112
  27.42130  27.41164     0.030     22112      3115
  27.41979  27.41032     0.030     22142      3114
  27.41828  27.40892     0.030     22132      3115
  27.41677  27.40732     0.030     22135      3119
  27.41526  27.40562     0.030     22132      3117
  27.41375  27.40401     0.030     22128      3120
  27.41224  27.40251     0.030     22128      3120
  27.41073  27.40115     0.030     22134      3126
  27.40922  27.39983     0.030     22126      3123
  27.40771  27.39832     0.030     22144      3123
  27.40620  27.39667     0.030     22144      3127
  27.40469  27.39500     0.030     22137      3126
  27.40318  27.39340     0.030     22143      3127
  27.40167  27.39197     0.030     22142      3129
  27.40016  27.39062     0.030     22142      3128
  27.39865  27.38926     0.030     22150      3133
  27.39714  27.38768     0.030     22133      3130
  27.39563  27.38598     0.030     22143      3132
  27.39412  27.38435     0.030     22139      3134
  27.39261  27.38281     0.030     22154      3133
  27.39110  27.38143     0.030     22143      3132
  27.38959  27.38012     0.030     22142      3135
  27.38808  27.37867     0.030     22142      3135
  27.38657  27.37705     0.030     22161      3136
  27.38506  27.37536     0.030     22151      3135
  27.38355  27.37375     0.030     22157      3138
  27.38204  27.37228     0.030     22170      3140
  27.38053  27.37092     0.030     22138      3140
  27.37902  27.36959     0.030     22172      3140
  27.37751  27.36806     0.030     22151      3141
  27.37600  27.36638     0.030     22141      3143
  27.37449  27.36473     0.030     22149      3144
  27.37298  27.36315     0.030     22171      3141
  27.37147  27.36173     0.030     22170      3145
  27.36996  27.36040     0.030     22155      3145
  27.36845  27.35900     0.030     22178      3145
  27.36694  27.35740     0.030     22161      3147
  27.36543  27.35570     0.030     22156      3148
  27.36392  27.35409     0.030     22183      3146
  27.36241  27.35258     0.030     22168      3148
  27.36090  27.35122     0.030     22163      3147
  27.35939  27.34991     0.030     22190      3150
  27.35788  27.34842     0.030     22166      3148
  27.35637  27.34678     0.030     22187      3151
  27.35486  27.34510     0.030     22178      3152
  27.35335  27.34351     0.030     22187      3151
  27.35184  27.34206     0.030     22186      3152
  27.35033  27.34072     0.030     22180      3155
  27.34882  27.33936     0.030     22185      3152
  27.34731  27.33781     0.030     22191      3154
  27.34580  27.33611     0.030     22196      3153
  27.34429  27.33447     0.030     22199      3155
  27.34278  27.33291     0.030     22178      3155
  27.34127  27.33152     0.030     22201      3156
  27.33976  27.33020     0.030     22192      3157
  27.33825  27.32877     0.030     22194      3157
  27.33674  27.32716     0.030     22182      3156
  27.33523  27.32547     0.030     22195      3158
  27.33372  27.32387     0.030     22192      3160
  27.33221  27.32239     0.030     22187      3158
  27.33070  27.32104     0.030     22188      3161
  27.32919  27.31971     0.030     22199      3159
  27.32768  27.31820     0.030     22193      3159
  27.32617  27.31654     0.030     22199      3162
  27.32466  27.31488     0.030     22205      3161
  27.32315  27.31329     0.030     22207      3159
  27.32164  27.31187     0.030     22223      3161
  27.32013  27.31054     0.030     22173      3161
  27.31862  27.30916     0.030     22190      3162
  27.31711  27.30758     0.030     22202      3161
  27.31560  27.30587     0.030     22231      3162
  27.31409  27.30424     0.030     22212      3163
  27.31258  27.30272     0.030     22215      3161
  27.31107  27.30134     0.030     22224      3164
  27.30956  27.30003     0.030     22189      3164
  27.30805  27.29857     0.030     22194      3164
  27.30654  27.29695     0.030     22217      3165
  27.30503  27.29527     0.030     22210      3165
  27.30352  27.29367     0.030     22212      3164
  27.30201  27.29221     0.030     22207      3165
  27.30050  27.29086     0.030     22210      3165
  27.29899  27.28953     0.030     22210      3165
  27.29748  27.28798     0.030     22204      3170
  27.29597  27.28630     0.030     22203      3166
  27.29446  27.28466     0.030     22206      3167
  27.29295  27.28309     0.030     22216      3169
  27.29144  27.28168     0.030     22192      3168
  27.28993  27.28036     0.030     22239      3169
  27.28842  27.27895     0.030     22196      3168
  27.28691  27.27735     0.030     22209      3169
  27.28540  27.27564     0.030     22204      3169
  27.28389  27.27403     0.030     22222      3168
  27.28238  27.27253     0.030     22210      3169
  27.28087  27.27117     0.030     22214      3172
  27.27936  27.26986     0.030     22211      3172
  27.27785  27.26836     0.030     22210      3170
  27.27634  27.26672     0.030     22207      3173
  27.27483  27.26505     0.030     22211      3173
  27.27332  27.26345     0.030     22207      3175
  27.27181  27.26201     0.030     22212      3175
  27.27030  27.26067     0.030     22208      3175
  27.26879  27.25932     0.030     22230      3176
  27.26728  27.25775     0.030     22188      3176
  27.26577  27.25605     0.030     22223      3179
  27.26426  27.25441     0.030     22224      3181
  27.26275  27.25287     0.030     22204      3180
  27.26124  27.25148     0.030     22215      3182
  27.25973  27.25016     0.030     22219      3177
  27.25822  27.24871     0.030     22201      3182
  27.25671  27.24709     0.030     22194      3181
  27.25520  27.24539     0.030     22206      3183
  27.25369  27.24379     0.030     22212      3182
  27.25218  27.24232     0.030     22205      3184
  27.25067  27.24097     0.030     22213      3187
  27.24916  27.23964     0.030     22208      3186
  27.24765  27.23812     0.030     22208      3188
  27.24614  27.23645     0.030     22193      3187
  27.24463  27.23480     0.030     22203      3190
  27.24312  27.23321     0.030     22216      3191
  27.24161  27.23179     0.030     22198      3191
  27.24010  27.23046     0.030     22187      3191
  27.23859  27.22907     0.030     22193      3192
  27.23708  27.22748     0.030     22202      3193
  27.23557  27.22577     0.030     22202      3195
  27.23406  27.22414     0.030     22187      3193
  27.23255  27.22262     0.030     22181      3197
  27.23104  27.22125     0.030     22173      3198
  27.22953  27.21993     0.030     22187      3198
  27.22802  27.21844     0.030     22174      3199
  27.22651  27.21680     0.030     22183      3198
  27.22500  27.21513     0.030     22181      3201
  27.22349  27.21353     0.030     22165      3200
  27.22198  27.21208     0.030     22162      3201
  27.22047  27.21074     0.030     22161      3203
  27.21896  27.20940     0.030     22150      3205
  27.21745  27.20784     0.030     22176      3206
  27.21594  27.20615     0.030     22166      3205
  27.21443  27.20451     0.030     22165      3209
  27.21292  27.20295     0.030     22133      3207
  27.21141  27.20155     0.030     22141      3208
  27.20990  27.20023     0.030     22135      3208
  27.20839  27.19880     0.030     22155      3211
  27.20688  27.19718     0.030     22136      3208
  27.20537  27.19547     0.030     22150      3210
  27.20386  27.19386     0.030     22152      3212
  27.20235  27.19237     0.030     22118      3209
  27.20084  27.19101     0.030     22117      3209
  27.19933  27.18968     0.030     22119      3212
  27.19782  27.18816     0.030     22110      3212
  27.19631  27.18650     0.030     22123      3216
  27.19480  27.18485     0.030     22107      3212
  27.19329  27.18327     0.030     22124      3215
  27.19178  27.18184     0.030     22093      3214
  27.19027  27.18051     0.030     22090      3216
  27.18876  27.17913     0.030     22106      3217
  27.18725  27.17755     0.030     22095      3218
  27.18574  27.17584     0.030     22088      3216
  27.18423  27.17422     0.030     22047      3215
  27.18272  27.17269     0.030     22095      3223
  27.18121  27.17131     0.030     22079      3218
  27.17970  27.16999     0.030     22064      3218
  27.17819  27.16851     0.030     22062      3220
  27.17668  27.16687     0.030     22032      3221
  27.17517  27.16518     0.030     22048      3222
  27.17366  27.16358     0.030     22028      3219
  27.17215  27.16212     0.030     22032      3220
  27.17064  27.16078     0.030     22019      3218
  27.16913  27.15944     0.030     22025      3223
  27.16762  27.15789     0.030     22002      3224
  27.16611  27.15620     0.030     21992      3220
  27.16460  27.15456     0.030     22011      3225
  27.16309  27.15300     0.030     22005      3226
  27.16158  27.15160     0.030     21973      3222
  27.16007  27.15028     0.030     22003      3226
  27.15856  27.14885     0.030     21987      3223
  27.15705  27.14724     0.030     21981      3226
  27.15554  27.14554     0.030     21955      3225
  27.15403  27.14392     0.030     21977      3226
  27.15252  27.14242     0.030     21937      3225
  27.15101  27.14105     0.030     21955      3225
  27.14950  27.13973     0.030     21948      3229
  27.14799  27.13819     0.030     21936      3226
  27.14648  27.13652     0.030     21937      3231
  27.14497  27.13486     0.030     21914      3226
  27.14346  27.13328     0.030     21934      3230
  27.14195  27.13185     0.030     21918      3231
  27.14044  27.13052     0.030     21906      3231
  27.13893  27.12914     0.030     21922      3231
  27.13742  27.12756     0.030     21891      3229
  27.13591  27.12585     0.030     21902      3233
  27.13440  27.12422     0.030     21885      3232
  27.13289  27.12269     0.030     21903      3233
  27.13138  27.12130     0.030     21883      3231
  27.12987  27.11998     0.030     21860      3231
  27.12836  27.11850     0.030     21887      3233
  27.12685  27.11685     0.030     21853      3230
  27.12534  27.11516     0.030     21869      3232
  27.12383  27.11354     0.030     21859      3234
  27.12232  27.11209     0.030     21853      3232
  27.12081  27.11073     0.030     21849      3234
  27.11930  27.10937     0.030     21826      3233
  27.11779  27.10781     0.030     21839      3236
  27.11628  27.10611     0.030     21834      3233
  27.11477  27.10447     0.030     21833      3238
  27.11326  27.10292     0.030     21828      3237
  27.11175  27.10152     0.030     21811      3233
  27.11024  27.10021     0.030     21829      3233
  27.10873  27.09877     0.030     21809      3236
  27.10722  27.09716     0.030     21807      3238
  27.10571  27.09546     0.030     21791      3236
  27.10420  27.09384     0.030     21812      3238
  27.10269  27.09235     0.030     21803      3239
  27.10118  27.09099     0.030     21790      3237
  27.09967  27.08965     0.030     21787      3237
  27.09816  27.08812     0.030     21761      3239
  27.09665  27.08645     0.030     21794      3240
  27.09514  27.08479     0.030     21773      3239
  27.09363  27.08320     0.030     21765      3239
  27.09212  27.08177     0.030     21754      3240
  27.09061  27.08044     0.030     21744      3239
  27.08910  27.07905     0.030     21760      3243
  27.08759  27.07746     0.030     21738      3241
  27.08608  27.07576     0.030     21745      3241
  27.08457  27.07414     0.030     21743      3242
  27.08306  27.07262     0.030     21722      3240
  27.08155  27.07125     0.030     21716      3242
  27.08004  27.06994     0.030     21713      3242
  27.07853  27.06845     0.030     21734      3244
  27.07702  27.06681     0.030     21708      3241
  27.07551  27.06512     0.030     21694      3243
  27.07400  27.06352     0.030     21707      3245
  27.07249  27.06207     0.030     21675      3240
  27.07098  27.06072     0.030     21697      3247
  27.06947  27.05936     0.030     21679      3243
  27.06796  27.05780     0.030     21689      3242
  27.06645  27.05610     0.030     21674      3243
  27.06494  27.05445     0.030     21659      3242
  27.06343  27.05290     0.030     21668      3247
  27.06192  27.05150     0.030     21633      3244
  27.06041  27.05018     0.030     21651      3246
  27.05890  27.04875     0.030     21632      3242
  27.05739  27.04714     0.030     21640      3244
  27.05588  27.04544     0.030     21614      3245
  27.05437  27.04383     0.030     21648      3244
  27.05286  27.04235     0.030     21640      3246
  27.05135  27.04099     0.030     21608      3244
  27.04984  27.03966     0.030     21616      3247
  27.04833  27.03813     0.030     21597      3246
  27.04682  27.03645     0.030     21608      3244
  27.04531  27.03480     0.030     21598      3245
  27.04380  27.03322     0.030     21577      3244
  27.04229  27.03179     0.030     21575      3245
  27.04078  27.03046     0.030     21572      3244
  27.03927  27.02906     0.030     21564      3244
  27.03776  27.02747     0.030     21558      3243
  27.03625  27.02575     0.030     21559      3243
  27.03474  27.02413     0.030     21550      3244
  27.03323  27.02261     0.030     21523      3241
  27.03172  27.02124     0.030     21556      3246
  27.03021  27.01993     0.030     21543      3245
  27.02870  27.01844     0.030     21515      3245
  27.02719  27.01680     0.030     21527      3245
  27.02568  27.01513     0.030     21511      3244
  27.02417  27.01352     0.030     21513      3250
  27.02266  27.01208     0.030     21500      3242
  27.02115  27.01073     0.030     21507      3249
  27.01964  27.00937     0.030     21484      3245
  27.01813  27.00781     0.030     21471      3245
  27.01662  27.00611     0.030     21459      3248
  27.01511  27.00448     0.030     21465      3243
  27.01360  27.00292     0.030     21467      3246
  27.01209  27.00152     0.030     21456      3246
  27.01058  27.00020     0.030     21443      3244
  27.00907  26.99875     0.030     21447      3247
  27.00756  26.99714     0.030     21424      3243
  27.00605  26.99544     0.030     21473      3247
  27.00454  26.99383     0.030     21390      3243
  27.00303  26.99235     0.030     21429      3246
  27.00152  26.99099     0.030     21418      3245
  27.00001  26.98967     0.030     21403      3248
  26.99850  26.98815     0.030     21406      3248
  26.99699  26.98648     0.030     21387      3243
  26.99548  26.98482     0.030     21418      3247
  26.99397  26.98324     0.030     21392      3248
  26.99246  26.98181     0.030     21382      3246
  26.99095  26.98048     0.030     21374      3246
  26.98944  26.97909     0.030     21353      3246
  26.98793  26.97750     0.030     21357      3247
  26.98642  26.97579     0.030     21345      3242
  26.98491  26.97417     0.030     21372      3246
  26.98340  26.97264     0.030     21330      3242
  26.98189  26.97126     0.030     21349      3245
  26.98038  26.96994     0.030     21328      3244
  26.97887  26.96846     0.030     21299      3245
  26.97736  26.96682     0.030     21310      3245
  26.97585  26.96514     0.030     21293      3242
  26.97434  26.96355     0.030     21309      3244
  26.97283  26.96210     0.030     21286      3243
  26.97132  26.96076     0.030     21289      3241
  26.96981  26.95941     0.030     21287      3245
  26.96830  26.95786     0.030     21250      3243
  26.96679  26.95616     0.030     21289      3248
  26.96528  26.95452     0.030     21258      3242
  26.96377  26.95296     0.030     21276      3248
  26.96226  26.95156     0.030     21260      3244
  26.96075  26.95024     0.030     21243      3242
  26.95924  26.94881     0.030     21243      3244
  26.95773  26.94719     0.030     21235      3243
  26.95622  26.94549     0.030     21228      3246
  26.95471  26.94387     0.030     21219      3244
  26.95320  26.94238     0.030     21210      3244
  26.95169  26.94102     0.030     21219      3245
  26.95018  26.93969     0.030     21197      3244
  26.94867  26.93817     0.030     21231      3247
  26.94716  26.93651     0.030     21196      3242
  26.94565  26.93485     0.030     21215      3247
  26.94414  26.93327     0.030     21181      3243
  26.94263  26.93185     0.030     21202      3247
  26.94112  26.93052     0.030     21192      3246
  26.93961  26.92913     0.030     21176      3246
  26.93810  26.92754     0.030     21188      3249
  26.93659  26.92584     0.030     21160      3247
  26.93508  26.92421     0.030     21181      3248
  26.93357  26.92268     0.030     21157      3248
  26.93206  26.92130     0.030     21179      3247
  26.93055  26.91998     0.030     21162      3249
  26.92904  26.91850     0.030     21159      3247
  26.92753  26.91685     0.030     21153      3250
  26.92602  26.91517     0.030     21118      3246
  26.92451  26.91356     0.030     21151      3249
  26.92300  26.91211     0.030     21135      3248
  26.92149  26.91077     0.030     21112      3249
  26.91998  26.90943     0.030     21119      3249
  26.91847  26.90787     0.030     21107      3246
  26.91696  26.90618     0.030     21120      3250
  26.91545  26.90455     0.030     21101      3249
  26.91394  26.90299     0.030     21096      3247
  26.91243  26.90159     0.030     21105      3249
  26.91092  26.90027     0.030     21083      3249
  26.90941  26.89884     0.030     21092      3249
  26.90790  26.89724     0.030     21088      3248
  26.90639  26.89553     0.030     21094      3249
  26.90488  26.89392     0.030     21078      3247
  26.90337  26.89242     0.030     21059      3247
  26.90186  26.89106     0.030     21048      3247
  26.90035  26.88973     0.030     21038      3246
  26.89884  26.88821     0.030     21064      3246
  26.89733  26.88654     0.030     21051      3246
  26.89582  26.88488     0.030     21023      3248
  26.89431  26.88330     0.030     21010      3246
  26.89280  26.88187     0.030     21015      3247
  26.89129  26.88054     0.030     21015      3246
  26.88978  26.87917     0.030     21011      3245
  26.88827  26.87759     0.030     21036      3247
  26.88676  26.87589     0.030     21000      3246
  26.88525  26.87427     0.030     21002      3246
  26.88374  26.87274     0.030     21018      3248
  26.88223  26.87136     0.030     20982      3246
  26.88072  26.87004     0.030     20992      3249
  26.87921  26.86857     0.030     20963      3247
  26.87770  26.86693     0.030     20959      3247
  26.87619  26.86524     0.030     20967      3243
  26.87468  26.86363     0.030     20961      3248
  26.87317  26.86217     0.030     20977      3246
  26.87166  26.86082     0.030     20940      3245
  26.87015  26.85948     0.030     20952      3248
  26.86864  26.85792     0.030     20916      3242
  26.86713  26.85624     0.030     20919      3243
  26.86562  26.85461     0.030     20926      3244
  26.86411  26.85305     0.030     20902      3240
  26.86260  26.85164     0.030     20927      3246
  26.86109  26.85033     0.030     20867      3240
  26.85958  26.84892     0.030     20884      3242
  26.85807  26.84732     0.030     20885      3241
  26.85656  26.84562     0.030     20883      3240
  26.85505  26.84400     0.030     20883      3243
  26.85354  26.84250     0.030     20849      3240
  26.85203  26.84114     0.030     20871      3243
  26.85052  26.83982     0.030     20855      3241
  26.84901  26.83831     0.030     20848      3241
  26.84750  26.83665     0.030     20842      3238
  26.84599  26.83499     0.030     20827      3239
  26.84448  26.83339     0.030     20807      3239
  26.84297  26.83196     0.030     20798      3239
  26.84146  26.83062     0.030     20834      3241
  26.83995  26.82925     0.030     20799      3238
  26.83844  26.82768     0.030     20794      3238
  26.83693  26.82599     0.030     20813      3241
  26.83542  26.82437     0.030     20784      3237
  26.83391  26.82283     0.030     20789      3239
  26.83240  26.82144     0.030     20765      3235
  26.83089  26.82013     0.030     20780      3239
  26.82938  26.81868     0.030     20755      3237
  26.82787  26.81706     0.030     20770      3239
  26.82636  26.81536     0.030     20772      3242
  26.82485  26.81375     0.030     20732      3234
  26.82334  26.81228     0.030     20758      3240
  26.82183  26.81092     0.030     20720      3238
  26.82032  26.80959     0.030     20733      3236
  26.81881  26.80805     0.030     20717      3237
  26.81730  26.80636     0.030     20707      3234
  26.81579  26.80471     0.030     20740      3239
  26.81428  26.80313     0.030     20705      3236
  26.81277  26.80172     0.030     20690      3236
  26.81126  26.80040     0.030     20674      3233
  26.80975  26.79899     0.030     20692      3234
  26.80824  26.79740     0.030     20697      3241
  26.80673  26.79570     0.030     20680      3233
  26.80522  26.79408     0.030     20683      3236
  26.80371  26.79257     0.030     20656      3234
  26.80220  26.79121     0.030     20665      3237
  26.80069  26.78989     0.030     20667      3236
  26.79918  26.78839     0.030     20624      3234
  26.79767  26.78674     0.030     20656      3232
  26.79616  26.78506     0.030     20629      3233
  26.79465  26.78347     0.030     20639      3234
  26.79314  26.78202     0.030     20631      3232
  26.79163  26.78067     0.030     20620      3233
  26.79012  26.77931     0.030     20632      3234
  26.78861  26.77774     0.030     20583      3231
  26.78710  26.77603     0.030     20611      3237
  26.78559  26.77439     0.030     20573      3230
  26.78408  26.77285     0.030     20598      3233
  26.78257  26.77146     0.030     20594      3231
  26.78106  26.77015     0.030     20566      3233
  26.77955  26.76870     0.030     20588      3233
  26.77804  26.76708     0.030     20546      3229
  26.77653  26.76539     0.030     20555      3233
  26.77502  26.76378     0.030     20555      3231
  26.77351  26.76230     0.030     20525      3230
  26.77200  26.76095     0.030     20532      3232
  26.77049  26.75961     0.030     20501      3230
  26.76898  26.75808     0.030     20535      3233
  26.76747  26.75640     0.030     20483      3225
  26.76596  26.75474     0.030     20539      3231
  26.76445  26.75316     0.030     20491      3226
  26.76294  26.75175     0.030     20488      3227
  26.76143  26.75041     0.030     20495      3229
  26.75992  26.74901     0.030     20429      3222
  26.75841  26.74741     0.030     20448      3227
  26.75690  26.74570     0.030     20372      3215
  26.75539  26.74409     0.030     20121      3173
  26.75388  26.74258     0.030     20084      3170
  26.75237  26.74121     0.030     20406      3218
  26.75086  26.73990     0.030     20466      3233
  26.74935  26.73841     0.030     20428      3229
  26.74784  26.73677     0.030     20448      3231
  26.74633  26.73509     0.030     20389      3225
  26.74482  26.73349     0.030     20418      3226
  26.74331  26.73204     0.030     20404      3225
  26.74180  26.73070     0.030     20299      3212
  26.74029  26.72935     0.030     19838      3139
  26.73878  26.72778     0.030     19536      3092
  26.73727  26.72608     0.030     20244      3206
  26.73576  26.72444     0.030     20411      3234
  26.73425  26.72289     0.030     20412      3233
  26.73274  26.72150     0.030     20400      3231
  26.73123  26.72017     0.030     20357      3227
  26.72972  26.71872     0.030     20370      3232
  26.72821  26.71711     0.030     20324      3226
  26.72670  26.71542     0.030     20357      3230
  26.72519  26.71381     0.030     20324      3225
  26.72368  26.71233     0.030     20288      3223
  26.72217  26.71098     0.030     20321      3228
  26.72066  26.70965     0.030     20286      3219
  26.71915  26.70813     0.030     20321      3231
  26.71764  26.70646     0.030     20260      3219
  26.71613  26.70480     0.030     20261      3221
  26.71462  26.70322     0.030     20257      3222
  26.71311  26.70180     0.030     20209      3213
  26.71160  26.70047     0.030     20217      3217
  26.71009  26.69908     0.030     20113      3200
  26.70858  26.69749     0.030     20016      3186
  26.70707  26.69577     0.030     19550      3112
  26.70556  26.69415     0.030     19026      3032
  26.70405  26.69262     0.030     19474      3103
  26.70254  26.69125     0.030     20238      3227
  26.70103  26.68993     0.030     20319      3240
  26.69952  26.68845     0.030     20141      3211
  26.69801  26.68681     0.030     19430      3099
  26.69650  26.68514     0.030     18751      2993
  26.69499  26.68355     0.030     19449      3107
  26.69348  26.68210     0.030     20253      3230
  26.69197  26.68076     0.030     20345      3250
  26.69046  26.67941     0.030     20336      3250
  26.68895  26.67785     0.030     20304      3243
  26.68744  26.67615     0.030     20296      3243
  26.68593  26.67452     0.030     20275      3243
  26.68442  26.67296     0.030     20270      3242
  26.68291  26.67156     0.030     20259      3242
  26.68140  26.67024     0.030     20223      3238
  26.67989  26.66880     0.030     20248      3243
  26.67838  26.66719     0.030     20212      3238
  26.67687  26.66548     0.030     20216      3239
  26.67536  26.66387     0.030     20212      3236
  26.67385  26.66238     0.030     20183      3235
  26.67234  26.66103     0.030     20200      3238
  26.67083  26.65971     0.030     20163      3237
  26.66932  26.65819     0.030     20180      3238
  26.66781  26.65653     0.030     20153      3233
  26.66630  26.65487     0.030     20141      3231
  26.66479  26.65329     0.030     20118      3229
  26.66328  26.65187     0.030     19593      3144
  26.66177  26.65053     0.030     19176      3079
  26.66026  26.64916     0.030     19839      3187
  26.65875  26.64757     0.030     20112      3235
  26.65724  26.64587     0.030     20108      3233
  26.65573  26.64425     0.030     20112      3236
  26.65422  26.64271     0.030     20114      3237
  26.65271  26.64133     0.030     20078      3232
  26.65120  26.64001     0.030     20090      3235
  26.64969  26.63853     0.030     20051      3228
  26.64818  26.63689     0.030     19868      3200
  26.64667  26.63520     0.030     19544      3149
  26.64516  26.63360     0.030     19831      3200
  26.64365  26.63215     0.030     20092      3243
  26.64214  26.63081     0.030     20073      3236
  26.64063  26.62947     0.030     20060      3236
  26.63912  26.62793     0.030     20061      3238
  26.63761  26.62624     0.030     20048      3239
  26.63610  26.62460     0.030     20054      3237
  26.63459  26.62304     0.030     20021      3233
  26.63308  26.62163     0.030     20024      3235
  26.63157  26.62032     0.030     20006      3234
  26.63006  26.61890     0.030     20020      3235
  26.62855  26.61729     0.030     19986      3231
  26.62704  26.61558     0.030     19973      3235
  26.62553  26.61397     0.030     20002      3233
  26.62402  26.61247     0.030     19965      3233
  26.62251  26.61110     0.030     19984      3235
  26.62100  26.60978     0.030     19947      3231
  26.61949  26.60827     0.030     19950      3230
  26.61798  26.60661     0.030     19962      3231
  26.61647  26.60495     0.030     19950      3232
  26.61496  26.60336     0.030     19950      3236
  26.61345  26.60193     0.030     19908      3228
  26.61194  26.60060     0.030     19935      3233
  26.61043  26.59924     0.030     19898      3229
  26.60892  26.59767     0.030     19894      3233
  26.60741  26.59597     0.030     19924      3237
  26.60590  26.59434     0.030     19862      3228
  26.60439  26.59280     0.030     19907      3236
  26.60288  26.59141     0.030     19870      3227
  26.60137  26.59010     0.030     19881      3231
  26.59986  26.58864     0.030     19874      3231
  26.59835  26.58701     0.030     19854      3231
  26.59684  26.58532     0.030     19870      3234
  26.59533  26.58371     0.030     19817      3231
  26.59382  26.58224     0.030     19861      3233
  26.59231  26.58089     0.030     19808      3227
  26.59080  26.57955     0.030     19831      3230
  26.58929  26.57801     0.030     19817      3229
  26.58778  26.57634     0.030     19798      3227
  26.58627  26.57469     0.030     19829      3231
  26.58476  26.57313     0.030     19805      3229
  26.58325  26.57172     0.030     19803      3231
  26.58174  26.57040     0.030     19786      3229
  26.58023  26.56900     0.030     19773      3230
  26.57872  26.56741     0.030     19778      3229
  26.57721  26.56570     0.030     19762      3228
  26.57570  26.56408     0.030     19784      3233
  26.57419  26.56258     0.030     19747      3230
  26.57268  26.56121     0.030     19742      3229
  26.57117  26.55989     0.030     19744      3229
  26.56966  26.55839     0.030     19716      3229
  26.56815  26.55674     0.030     19731      3227
  26.56664  26.55506     0.030     19702      3223
  26.56513  26.55346     0.030     19705      3228
  26.56362  26.55202     0.030     19712      3230
  26.56211  26.55069     0.030     19694      3227
  26.56060  26.54934     0.030     19704      3228
  26.55909  26.54778     0.030     19685      3226
  26.55758  26.54609     0.030     19704      3227
  26.55607  26.54446     0.030     19659      3224
  26.55456  26.54292     0.030     19673      3225
  26.55305  26.54153     0.030     19689      3230
  26.55154  26.54021     0.030     19659      3228
  26.55003  26.53877     0.030     19659      3229
  26.54852  26.53716     0.030     19634      3224
  26.54701  26.53546     0.030     19638      3226
  26.54550  26.53385     0.030     19631      3226
  26.54399  26.53236     0.030     19620      3225
  26.54248  26.53100     0.030     19619      3227
  26.54097  26.52968     0.030     19599      3222
  26.53946  26.52815     0.030     19618      3228
  26.53795  26.52647     0.030     19594      3224
  26.53644  26.52482     0.030     19583      3223
  26.53493  26.52324     0.030     19585      3227
  26.53342  26.52183     0.030     19570      3223
  26.53191  26.52051     0.030     19570      3225
  26.53040  26.51913     0.030     19569      3223
  26.52889  26.51755     0.030     19556      3224
  26.52738  26.51585     0.030     19547      3224
  26.52587  26.51423     0.030     19552      3225
  26.52436  26.51271     0.030     19533      3224
  26.52285  26.51133     0.030     19528      3220
  26.52134  26.51002     0.030     19531      3224
  26.51983  26.50855     0.030     19523      3224
  26.51832  26.50692     0.030     19515      3223
  26.51681  26.50523     0.030     19493      3224
  26.51530  26.50363     0.030     19492      3221
  26.51379  26.50217     0.030     19507      3222
  26.51228  26.50082     0.030     19462      3221
  26.51077  26.49948     0.030     19510      3223
