  9809     SPring-8 14b2 
 Fe-K_Fe3N_Si11  12.11.17 12:54 - 12.11.17 12:58
 Fe3N                                                                            
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09994 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   481.200   358.400
  15.14024  15.17880     0.051     16174      9225
  15.13940  15.17804     0.051     16188      9235
  15.13856  15.17721     0.051     16179      9234
  15.13772  15.17627     0.051     16189      9241
  15.13688  15.17535     0.051     16189      9242
  15.13604  15.17444     0.051     16186      9245
  15.13520  15.17352     0.051     16189      9252
  15.13436  15.17267     0.051     16188      9254
  15.13352  15.17185     0.051     16196      9260
  15.13268  15.17106     0.051     16194      9260
  15.13184  15.17033     0.051     16197      9263
  15.13100  15.16963     0.051     16197      9270
  15.13016  15.16890     0.051     16192      9268
  15.12932  15.16815     0.051     16199      9276
  15.12848  15.16733     0.051     16191      9275
  15.12764  15.16641     0.051     16207      9285
  15.12680  15.16550     0.051     16197      9281
  15.12596  15.16459     0.051     16202      9284
  15.12512  15.16367     0.051     16201      9290
  15.12428  15.16280     0.051     16200      9291
  15.12344  15.16198     0.051     16210      9302
  15.12260  15.16118     0.051     16199      9294
  15.12176  15.16044     0.051     16217      9307
  15.12092  15.15975     0.051     16208      9306
  15.12008  15.15903     0.051     16210      9317
  15.11924  15.15828     0.051     16213      9314
  15.11840  15.15748     0.051     16212      9318
  15.11756  15.15658     0.051     16216      9327
  15.11672  15.15565     0.051     16211      9320
  15.11588  15.15474     0.051     16224      9332
  15.11504  15.15382     0.051     16215      9329
  15.11420  15.15294     0.051     16221      9341
  15.11336  15.15211     0.051     16216      9338
  15.11252  15.15130     0.051     16211      9335
  15.11168  15.15054     0.051     16223      9347
  15.11084  15.14984     0.051     16218      9350
  15.11000  15.14912     0.051     16226      9359
  15.10916  15.14837     0.051     16216      9353
  15.10832  15.14757     0.051     16229      9363
  15.10748  15.14667     0.051     16227      9364
  15.10664  15.14574     0.051     16219      9365
  15.10580  15.14484     0.051     16231      9377
  15.10496  15.14392     0.051     16224      9376
  15.10412  15.14303     0.051     16234      9386
  15.10328  15.14220     0.051     16224      9386
  15.10244  15.14139     0.051     16236      9392
  15.10160  15.14063     0.051     16233      9395
  15.10076  15.13993     0.051     16229      9394
  15.09992  15.13922     0.051     16244      9407
  15.09908  15.13847     0.051     16226      9403
  15.09824  15.13769     0.051     16243      9414
  15.09740  15.13681     0.051     16235      9414
  15.09656  15.13588     0.051     16240      9418
  15.09572  15.13498     0.051     16234      9420
  15.09488  15.13406     0.051     16237      9422
  15.09404  15.13316     0.051     16246      9432
  15.09320  15.13232     0.051     16233      9430
  15.09236  15.13152     0.051     16250      9443
  15.09152  15.13075     0.051     16237      9442
  15.09068  15.13005     0.051     16242      9450
  15.08984  15.12934     0.051     16245      9458
  15.08900  15.12860     0.051     16247      9455
  15.08816  15.12784     0.051     16247      9466
  15.08732  15.12697     0.051     16246      9470
  15.08648  15.12604     0.051     16255      9478
  15.08564  15.12513     0.051     16246      9477
  15.08480  15.12422     0.051     16250      9488
  15.08396  15.12331     0.051     16254      9490
  15.08312  15.12246     0.051     16246      9487
  15.08228  15.12164     0.051     16261      9505
  15.08144  15.12086     0.051     16247      9500
  15.08060  15.12014     0.051     16258      9511
  15.07976  15.11944     0.051     16251      9509
  15.07892  15.11869     0.051     16253      9520
  15.07808  15.11793     0.051     16261      9522
  15.07724  15.11708     0.051     16255      9518
  15.07640  15.11615     0.051     16260      9537
  15.07556  15.11523     0.051     16258      9533
  15.07472  15.11432     0.051     16264      9547
  15.07388  15.11341     0.051     16257      9546
  15.07304  15.11256     0.051     16260      9552
  15.07220  15.11174     0.051     16271      9562
  15.07136  15.11096     0.051     16253      9557
  15.07052  15.11024     0.051     16267      9571
  15.06968  15.10955     0.051     16264      9573
  15.06884  15.10881     0.051     16268      9581
  15.06800  15.10805     0.051     16261      9584
  15.06716  15.10723     0.051     16271      9593
  15.06632  15.10631     0.051     16271      9597
  15.06548  15.10539     0.051     16264      9594
  15.06464  15.10448     0.051     16269      9610
  15.06380  15.10356     0.051     16265      9608
  15.06296  15.10271     0.051     16274      9621
  15.06212  15.10190     0.051     16265      9616
  15.06128  15.10110     0.051     16268      9620
  15.06044  15.10037     0.051     16270      9632
  15.05960  15.09967     0.051     16260      9632
  15.05876  15.09894     0.051     16273      9641
  15.05792  15.09819     0.051     16263      9635
  15.05708  15.09738     0.051     16271      9647
  15.05624  15.09645     0.051     16262      9646
  15.05540  15.09552     0.051     16261      9652
  15.05456  15.09461     0.051     16272      9663
  15.05372  15.09369     0.051     16258      9655
  15.05288  15.09281     0.051     16277      9673
  15.05204  15.09199     0.051     16263      9673
  15.05120  15.09118     0.051     16277      9682
  15.05036  15.09045     0.051     16267      9686
  15.04952  15.08975     0.051     16275      9689
  15.04868  15.08903     0.051     16276      9694
  15.04784  15.08828     0.051     16269      9694
  15.04700  15.08748     0.051     16277      9705
  15.04616  15.08657     0.051     16264      9706
  15.04532  15.08564     0.051     16277      9715
  15.04448  15.08474     0.051     16275      9716
  15.04364  15.08382     0.051     16276      9722
  15.04280  15.08294     0.051     16268      9728
  15.04196  15.08212     0.051     16273      9723
  15.04112  15.08131     0.051     16286      9742
  15.04028  15.08057     0.051     16271      9736
  15.03944  15.07988     0.051     16287      9751
  15.03860  15.07916     0.051     16283      9751
  15.03776  15.07841     0.051     16280      9751
  15.03692  15.07763     0.051     16288      9761
  15.03608  15.07674     0.051     16274      9759
  15.03524  15.07582     0.051     16294      9771
  15.03440  15.07492     0.051     16288      9773
  15.03356  15.07400     0.051     16291      9780
  15.03272  15.07311     0.051     16289      9782
  15.03188  15.07228     0.051     16285      9784
  15.03104  15.07147     0.051     16294      9795
  15.03020  15.07070     0.051     16287      9792
  15.02936  15.07000     0.051     16300      9801
  15.02852  15.06928     0.051     16284      9802
  15.02768  15.06854     0.051     16299      9813
  15.02684  15.06776     0.051     16288      9812
  15.02600  15.06687     0.051     16294      9817
  15.02516  15.06593     0.051     16298      9822
  15.02432  15.06502     0.051     16287      9824
  15.02348  15.06410     0.051     16301      9836
  15.02264  15.06319     0.051     16293      9834
  15.02180  15.06236     0.051     16300      9844
  15.02096  15.06155     0.051     16299      9845
  15.02012  15.06078     0.051     16298      9847
  15.01928  15.06007     0.051     16303      9853
  15.01844  15.05937     0.051     16304      9850
  15.01760  15.05862     0.051     16311      9866
  15.01676  15.05786     0.051     16301      9861
  15.01592  15.05700     0.051     16307      9873
  15.01508  15.05606     0.051     16305      9875
  15.01424  15.05515     0.051     16305      9880
  15.01340  15.05424     0.051     16311      9883
  15.01256  15.05333     0.051     16300      9885
  15.01172  15.05249     0.051     16313      9893
  15.01088  15.05167     0.051     16304      9890
  15.01004  15.05089     0.051     16313      9901
  15.00920  15.05018     0.051     16303      9900
  15.00836  15.04948     0.051     16311      9908
  15.00752  15.04874     0.051     16319      9917
  15.00668  15.04799     0.051     16304      9912
  15.00584  15.04714     0.051     16316      9923
  15.00500  15.04621     0.051     16309      9924
  15.00416  15.04529     0.051     16321      9938
  15.00332  15.04439     0.051     16312      9935
  15.00248  15.04347     0.051     16314      9940
  15.00164  15.04262     0.051     16324      9948
  15.00080  15.04180     0.051     16308      9944
  14.99996  15.04100     0.051     16329      9960
  14.99912  15.04028     0.051     16326      9960
  14.99828  15.03957     0.051     16327      9961
  14.99744  15.03883     0.051     16320      9968
  14.99660  15.03807     0.051     16327      9971
  14.99576  15.03724     0.051     16327      9982
  14.99492  15.03631     0.051     16325      9975
  14.99408  15.03539     0.051     16336      9990
  14.99324  15.03448     0.051     16320      9981
  14.99240  15.03357     0.051     16335      9998
  14.99156  15.03271     0.051     16326      9994
  14.99072  15.03189     0.051     16325      9996
  14.98988  15.03109     0.051     16331     10005
  14.98904  15.03036     0.051     16320     10000
  14.98820  15.02966     0.051     16336     10020
  14.98736  15.02893     0.051     16328     10010
  14.98652  15.02818     0.051     16337     10024
  14.98568  15.02737     0.051     16333     10028
  14.98484  15.02645     0.051     16335     10030
  14.98400  15.02553     0.051     16340     10037
  14.98316  15.02462     0.051     16336     10033
  14.98232  15.02370     0.051     16338     10047
  14.98148  15.02283     0.051     16340     10052
  14.98064  15.02201     0.051     16344     10056
  14.97980  15.02121     0.051     16340     10058
  14.97896  15.02047     0.051     16336     10055
  14.97812  15.01978     0.051     16343     10066
  14.97728  15.01905     0.051     16339     10063
  14.97644  15.01830     0.051     16349     10078
  14.97560  15.01751     0.051     16329     10073
  14.97476  15.01660     0.051     16343     10088
  14.97392  15.01567     0.051     16342     10090
  14.97308  15.01476     0.051     16340     10084
  14.97224  15.01384     0.051     16345     10099
  14.97140  15.01295     0.051     16336     10094
  14.97056  15.01212     0.051     16352     10110
  14.96972  15.01131     0.051     16338     10106
  14.96888  15.01055     0.051     16345     10116
  14.96804  15.00986     0.051     16345     10120
  14.96720  15.00913     0.051     16344     10125
  14.96636  15.00838     0.051     16350     10133
  14.96552  15.00759     0.051     16344     10126
  14.96468  15.00669     0.051     16351     10141
  14.96384  15.00576     0.051     16347     10138
  14.96300  15.00486     0.051     16355     10144
  14.96216  15.00394     0.051     16351     10151
  14.96132  15.00304     0.051     16343     10149
  14.96048  15.00222     0.051     16354     10162
  14.95964  15.00140     0.051     16345     10161
  14.95880  15.00065     0.051     16352     10169
  14.95796  14.99995     0.051     16349     10169
  14.95712  14.99923     0.051     16348     10174
  14.95628  14.99849     0.051     16355     10181
  14.95544  14.99771     0.051     16346     10183
  14.95460  14.99683     0.051     16365     10195
  14.95376  14.99590     0.051     16346     10190
  14.95292  14.99499     0.051     16364     10202
  14.95208  14.99408     0.051     16350     10200
  14.95124  14.99318     0.051     16356     10212
  14.95040  14.99234     0.051     16361     10215
  14.94956  14.99153     0.051     16357     10214
  14.94872  14.99077     0.051     16365     10226
  14.94788  14.99006     0.051     16356     10219
  14.94704  14.98935     0.051     16369     10231
  14.94620  14.98861     0.051     16361     10235
  14.94536  14.98784     0.051     16367     10240
  14.94452  14.98698     0.051     16366     10245
  14.94368  14.98604     0.051     16363     10245
  14.94284  14.98513     0.051     16373     10257
  14.94200  14.98420     0.051     16361     10254
  14.94116  14.98329     0.051     16376     10265
  14.94032  14.98244     0.051     16367     10265
  14.93948  14.98162     0.051     16368     10272
  14.93864  14.98084     0.051     16380     10281
  14.93780  14.98013     0.051     16363     10273
  14.93696  14.97943     0.051     16377     10285
  14.93612  14.97869     0.051     16366     10288
  14.93528  14.97793     0.051     16378     10298
  14.93444  14.97708     0.051     16377     10298
  14.93360  14.97614     0.051     16375     10302
  14.93276  14.97523     0.051     16379     10307
  14.93192  14.97432     0.051     16376     10308
  14.93108  14.97341     0.051     16385     10317
  14.93024  14.97256     0.051     16379     10317
  14.92940  14.97174     0.051     16383     10326
  14.92856  14.97096     0.051     16373     10327
  14.92772  14.97024     0.051     16379     10338
  14.92688  14.96954     0.051     16379     10338
  14.92604  14.96881     0.051     16377     10335
  14.92520  14.96805     0.051     16385     10351
  14.92436  14.96722     0.051     16378     10344
  14.92352  14.96630     0.051     16394     10359
  14.92268  14.96539     0.051     16389     10359
  14.92184  14.96449     0.051     16383     10366
  14.92100  14.96357     0.051     16386     10371
  14.92016  14.96271     0.051     16382     10373
  14.91932  14.96189     0.051     16391     10383
  14.91848  14.96110     0.051     16383     10372
  14.91764  14.96037     0.051     16396     10397
  14.91680  14.95967     0.051     16391     10391
  14.91596  14.95894     0.051     16392     10398
  14.91512  14.95818     0.051     16397     10408
  14.91428  14.95736     0.051     16396     10405
  14.91344  14.95644     0.051     16402     10416
  14.91260  14.95551     0.051     16389     10415
  14.91176  14.95459     0.051     16397     10425
  14.91092  14.95367     0.051     16393     10424
  14.91008  14.95280     0.051     16392     10427
  14.90924  14.95197     0.051     16396     10438
  14.90840  14.95117     0.051     16396     10433
  14.90756  14.95044     0.051     16401     10446
  14.90672  14.94975     0.051     16395     10444
  14.90588  14.94902     0.051     16405     10451
  14.90504  14.94827     0.051     16401     10459
  14.90420  14.94747     0.051     16400     10457
  14.90336  14.94656     0.051     16405     10467
  14.90252  14.94563     0.051     16393     10463
  14.90168  14.94473     0.051     16414     10480
  14.90084  14.94381     0.051     16402     10478
  14.90000  14.94293     0.051     16410     10490
  14.89916  14.94211     0.051     16403     10488
  14.89832  14.94131     0.051     16403     10491
  14.89748  14.94056     0.051     16411     10501
  14.89664  14.93987     0.051     16408     10496
  14.89580  14.93915     0.051     16415     10511
  14.89496  14.93840     0.051     16401     10502
  14.89412  14.93762     0.051     16417     10517
  14.89328  14.93673     0.051     16408     10517
  14.89244  14.93580     0.051     16407     10519
  14.89160  14.93490     0.051     16412     10525
  14.89076  14.93397     0.051     16403     10527
  14.88992  14.93308     0.051     16418     10535
  14.88908  14.93225     0.051     16407     10533
  14.88824  14.93144     0.051     16417     10539
  14.88740  14.93067     0.051     16417     10550
  14.88656  14.92997     0.051     16415     10548
  14.88572  14.92925     0.051     16423     10557
  14.88488  14.92850     0.051     16419     10557
  14.88404  14.92772     0.051     16424     10567
  14.88320  14.92683     0.051     16421     10563
  14.88236  14.92589     0.051     16427     10579
  14.88152  14.92499     0.051     16426     10580
  14.88068  14.92407     0.051     16421     10580
  14.87984  14.92316     0.051     16430     10591
  14.87900  14.92233     0.051     16418     10584
  14.87816  14.92152     0.051     16427     10601
  14.87732  14.92075     0.051     16418     10597
  14.87648  14.92004     0.051     16433     10602
  14.87564  14.91933     0.051     16434     10612
  14.87480  14.91859     0.051     16428     10612
  14.87396  14.91783     0.051     16436     10623
  14.87312  14.91696     0.051     16427     10617
  14.87228  14.91603     0.051     16433     10627
  14.87144  14.91513     0.051     16428     10624
  14.87060  14.91421     0.051     16438     10640
  14.86976  14.91330     0.051     16430     10639
  14.86892  14.91246     0.051     16433     10638
  14.86808  14.91165     0.051     16442     10654
  14.86724  14.91087     0.051     16434     10646
  14.86640  14.91016     0.051     16441     10661
  14.86556  14.90946     0.051     16437     10658
  14.86472  14.90872     0.051     16445     10667
  14.86388  14.90796     0.051     16437     10667
  14.86304  14.90711     0.051     16435     10670
  14.86220  14.90618     0.051     16447     10680
  14.86136  14.90526     0.051     16438     10678
  14.86052  14.90434     0.051     16444     10690
  14.85968  14.90342     0.051     16444     10688
  14.85884  14.90257     0.051     16444     10691
  14.85800  14.90175     0.051     16450     10697
  14.85716  14.90096     0.051     16440     10697
  14.85632  14.90024     0.051     16446     10714
  14.85548  14.89953     0.051     16445     10704
  14.85464  14.89878     0.051     16456     10717
  14.85380  14.89802     0.051     16446     10718
  14.85296  14.89718     0.051     16449     10722
  14.85212  14.89625     0.051     16455     10731
  14.85128  14.89533     0.051     16452     10730
  14.85044  14.89442     0.051     16454     10737
  14.84960  14.89351     0.051     16449     10733
  14.84876  14.89265     0.051     16459     10749
  14.84792  14.89183     0.051     16460     10748
  14.84708  14.89104     0.051     16456     10759
  14.84624  14.89031     0.051     16461     10758
  14.84540  14.88962     0.051     16459     10759
  14.84456  14.88888     0.051     16462     10770
  14.84372  14.88813     0.051     16452     10763
  14.84288  14.88731     0.051     16462     10776
  14.84204  14.88638     0.051     16451     10773
  14.84120  14.88547     0.051     16463     10779
  14.84036  14.88456     0.051     16457     10779
  14.83952  14.88363     0.051     16453     10784
  14.83868  14.88277     0.051     16468     10796
  14.83784  14.88195     0.051     16457     10793
  14.83700  14.88115     0.051     16463     10799
  14.83616  14.88042     0.051     16466     10804
  14.83532  14.87972     0.051     16468     10812
  14.83448  14.87899     0.051     16470     10813
  14.83364  14.87824     0.051     16461     10811
  14.83280  14.87744     0.051     16473     10829
  14.83196  14.87653     0.051     16457     10819
  14.83112  14.87559     0.051     16471     10834
  14.83028  14.87469     0.051     16472     10835
  14.82944  14.87376     0.051     16470     10838
  14.82860  14.87288     0.051     16469     10841
  14.82776  14.87205     0.051     16466     10841
  14.82692  14.87124     0.051     16474     10857
  14.82608  14.87050     0.051     16465     10844
  14.82524  14.86980     0.051     16479     10861
  14.82440  14.86907     0.051     16468     10857
  14.82356  14.86832     0.051     16471     10858
  14.82272  14.86753     0.051     16480     10867
  14.82188  14.86663     0.051     16471     10870
  14.82104  14.86570     0.051     16482     10878
  14.82020  14.86480     0.051     16474     10876
  14.81936  14.86387     0.051     16480     10884
  14.81852  14.86299     0.051     16473     10889
  14.81768  14.86216     0.051     16478     10891
  14.81684  14.86135     0.051     16486     10900
  14.81600  14.86060     0.051     16473     10900
  14.81516  14.85990     0.051     16486     10911
  14.81432  14.85918     0.051     16475     10909
  14.81348  14.85844     0.051     16482     10913
  14.81264  14.85766     0.051     16485     10918
  14.81180  14.85677     0.051     16478     10920
  14.81096  14.85583     0.051     16485     10928
  14.81012  14.85492     0.051     16473     10923
  14.80928  14.85400     0.051     16489     10940
  14.80844  14.85311     0.051     16476     10931
  14.80760  14.85228     0.051     16485     10944
  14.80676  14.85147     0.051     16488     10945
  14.80592  14.85071     0.051     16490     10952
  14.80508  14.85001     0.051     16487     10964
  14.80424  14.84930     0.051     16484     10957
  14.80340  14.84856     0.051     16498     10970
  14.80256  14.84778     0.051     16483     10960
  14.80172  14.84691     0.051     16495     10976
  14.80088  14.84596     0.051     16490     10980
  14.80004  14.84505     0.051     16489     10984
  14.79920  14.84413     0.051     16497     10989
  14.79836  14.84322     0.051     16487     10987
  14.79752  14.84238     0.051     16498     11001
  14.79668  14.84156     0.051     16488     10999
  14.79584  14.84079     0.051     16494     11001
  14.79500  14.84008     0.051     16492     11006
  14.79416  14.83938     0.051     16494     11012
  14.79332  14.83863     0.051     16502     11019
  14.79248  14.83787     0.051     16487     11017
  14.79164  14.83700     0.051     16501     11027
  14.79080  14.83606     0.051     16496     11030
  14.78996  14.83516     0.051     16499     11033
  14.78912  14.83424     0.051     16501     11037
  14.78828  14.83334     0.051     16494     11035
  14.78744  14.83250     0.051     16505     11049
  14.78660  14.83168     0.051     16491     11049
  14.78576  14.83090     0.051     16512     11061
  14.78492  14.83019     0.051     16499     11059
  14.78408  14.82949     0.051     16506     11067
  14.78324  14.82875     0.051     16501     11073
  14.78240  14.82800     0.051     16496     11072
  14.78156  14.82716     0.051     16505     11080
  14.78072  14.82623     0.051     16500     11078
  14.77988  14.82532     0.051     16516     11099
  14.77904  14.82441     0.051     16501     11088
  14.77820  14.82350     0.051     16508     11097
  14.77736  14.82264     0.051     16509     11100
  14.77652  14.82182     0.051     16503     11100
  14.77568  14.82103     0.051     16515     11119
  14.77484  14.82030     0.051     16498     11111
  14.77400  14.81961     0.051     16511     11125
  14.77316  14.81887     0.051     16502     11119
  14.77232  14.81811     0.051     16510     11128
  14.77148  14.81729     0.051     16512     11137
  14.77064  14.81636     0.051     16510     11140
  14.76980  14.81543     0.051     16513     11148
  14.76896  14.81452     0.051     16506     11149
  14.76812  14.81360     0.051     16521     11163
  14.76728  14.81273     0.051     16511     11161
  14.76644  14.81192     0.051     16520     11171
  14.76560  14.81112     0.051     16522     11177
  14.76476  14.81039     0.051     16510     11175
  14.76392  14.80969     0.051     16523     11185
  14.76308  14.80896     0.051     16507     11187
  14.76224  14.80820     0.051     16521     11197
  14.76140  14.80740     0.051     16513     11199
  14.76056  14.80648     0.051     16513     11198
  14.75972  14.80555     0.051     16524     11213
  14.75888  14.80465     0.051     16515     11215
  14.75804  14.80373     0.051     16518     11223
  14.75720  14.80286     0.051     16517     11215
  14.75636  14.80204     0.051     16523     11225
  14.75552  14.80124     0.051     16519     11237
  14.75468  14.80050     0.051     16520     11242
  14.75384  14.79981     0.051     16518     11247
  14.75300  14.79908     0.051     16519     11250
  14.75216  14.79834     0.051     16535     11264
  14.75132  14.79755     0.051     16516     11257
  14.75048  14.79665     0.051     16532     11271
  14.74964  14.79572     0.051     16523     11274
  14.74880  14.79482     0.051     16522     11276
  14.74796  14.79390     0.051     16535     11289
  14.74712  14.79301     0.051     16525     11286
  14.74628  14.79218     0.051     16538     11302
  14.74544  14.79137     0.051     16523     11296
  14.74460  14.79061     0.051     16530     11306
  14.74376  14.78991     0.051     16524     11308
  14.74292  14.78918     0.051     16527     11313
  14.74208  14.78843     0.051     16532     11322
  14.74124  14.78764     0.051     16527     11321
  14.74040  14.78674     0.051     16535     11332
  14.73956  14.78581     0.051     16520     11329
  14.73872  14.78491     0.051     16535     11343
  14.73788  14.78398     0.051     16527     11342
  14.73704  14.78309     0.051     16527     11351
  14.73620  14.78227     0.051     16530     11355
  14.73536  14.78145     0.051     16526     11355
  14.73452  14.78069     0.051     16538     11362
  14.73368  14.77999     0.051     16531     11363
  14.73284  14.77928     0.051     16542     11375
  14.73200  14.77854     0.051     16536     11372
  14.73116  14.77777     0.051     16532     11383
  14.73032  14.77689     0.051     16538     11388
  14.72948  14.77596     0.051     16534     11388
  14.72864  14.77506     0.051     16539     11400
  14.72780  14.77414     0.051     16533     11393
  14.72696  14.77324     0.051     16536     11408
  14.72612  14.77240     0.051     16538     11414
  14.72528  14.77159     0.051     16532     11414
  14.72444  14.77082     0.051     16539     11424
  14.72360  14.77011     0.051     16530     11422
  14.72276  14.76941     0.051     16546     11434
  14.72192  14.76867     0.051     16536     11430
  14.72108  14.76791     0.051     16541     11439
  14.72024  14.76705     0.051     16536     11445
  14.71940  14.76612     0.051     16532     11445
  14.71856  14.76520     0.051     16540     11462
  14.71772  14.76429     0.051     16534     11457
  14.71688  14.76337     0.051     16546     11466
  14.71604  14.76252     0.051     16535     11467
  14.71520  14.76170     0.051     16542     11473
  14.71436  14.76092     0.051     16543     11476
  14.71352  14.76020     0.051     16538     11481
  14.71268  14.75949     0.051     16549     11488
  14.71184  14.75876     0.051     16536     11489
  14.71100  14.75800     0.051     16545     11502
  14.71016  14.75716     0.051     16536     11497
  14.70932  14.75623     0.051     16541     11506
  14.70848  14.75532     0.051     16544     11509
  14.70764  14.75441     0.051     16540     11512
  14.70680  14.75350     0.051     16551     11528
  14.70596  14.75264     0.051     16542     11519
  14.70512  14.75182     0.051     16550     11536
  14.70428  14.75103     0.051     16539     11529
  14.70344  14.75031     0.051     16553     11542
  14.70260  14.74961     0.051     16546     11544
  14.70176  14.74888     0.051     16540     11547
  14.70092  14.74813     0.051     16544     11555
  14.70008  14.74731     0.051     16543     11554
  14.69924  14.74638     0.051     16551     11568
  14.69840  14.74545     0.051     16545     11569
  14.69756  14.74455     0.051     16548     11571
  14.69672  14.74363     0.051     16552     11579
  14.69588  14.74277     0.051     16545     11580
  14.69504  14.74195     0.051     16550     11589
  14.69420  14.74115     0.051     16539     11585
  14.69336  14.74042     0.051     16553     11594
  14.69252  14.73973     0.051     16543     11592
  14.69168  14.73900     0.051     16544     11600
  14.69084  14.73825     0.051     16551     11610
  14.69000  14.73745     0.051     16543     11605
  14.68916  14.73653     0.051     16554     11618
  14.68832  14.73560     0.051     16544     11614
  14.68748  14.73469     0.051     16547     11625
  14.68664  14.73377     0.051     16548     11626
  14.68580  14.73289     0.051     16553     11633
  14.68496  14.73206     0.051     16557     11635
  14.68412  14.73126     0.051     16545     11634
  14.68328  14.73051     0.051     16555     11646
  14.68244  14.72982     0.051     16539     11645
  14.68160  14.72910     0.051     16552     11654
  14.68076  14.72835     0.051     16544     11655
  14.67992  14.72757     0.051     16554     11660
  14.67908  14.72667     0.051     16547     11664
  14.67824  14.72574     0.051     16532     11659
  14.67740  14.72483     0.051     16542     11664
  14.67656  14.72391     0.051     16534     11664
  14.67572  14.72303     0.051     16534     11672
  14.67488  14.72220     0.051     16524     11668
  14.67404  14.72139     0.051     16520     11667
  14.67320  14.72064     0.051     16514     11669
  14.67236  14.71994     0.051     16501     11666
  14.67152  14.71922     0.051     16482     11654
  14.67068  14.71848     0.051     16416     11613
  14.66984  14.71770     0.051     16275     11509
  14.66900  14.71682     0.051     15996     11322
  14.66816  14.71589     0.051     15708     11128
  14.66732  14.71498     0.051     15595     11054
  14.66648  14.71407     0.051     15747     11164
  14.66564  14.71317     0.051     16064     11389
  14.66480  14.71234     0.051     16337     11586
  14.66396  14.71153     0.051     16501     11706
  14.66312  14.71076     0.051     16545     11743
  14.66228  14.71006     0.051     16554     11751
  14.66144  14.70935     0.051     16547     11749
  14.66060  14.70861     0.051     16512     11735
  14.65976  14.70784     0.051     16494     11715
  14.65892  14.70697     0.051     16375     11641
  14.65808  14.70603     0.051     16127     11468
  14.65724  14.70512     0.051     15850     11279
  14.65640  14.70420     0.051     15649     11144
  14.65556  14.70329     0.051     15736     11203
  14.65472  14.70245     0.051     15969     11372
  14.65388  14.70164     0.051     16310     11614
  14.65304  14.70086     0.051     16499     11758
  14.65220  14.70015     0.051     16593     11827
  14.65136  14.69945     0.051     16606     11849
  14.65052  14.69870     0.051     16616     11850
  14.64968  14.69794     0.051     16619     11861
  14.64884  14.69710     0.051     16615     11861
  14.64800  14.69616     0.051     16623     11869
  14.64716  14.69525     0.051     16616     11868
  14.64632  14.69434     0.051     16617     11879
  14.64548  14.69342     0.051     16614     11877
  14.64464  14.69257     0.051     16606     11881
  14.64380  14.69176     0.051     16622     11883
  14.64296  14.69097     0.051     16607     11889
  14.64212  14.69025     0.051     16617     11894
  14.64128  14.68955     0.051     16611     11897
  14.64044  14.68882     0.051     16610     11903
  14.63960  14.68806     0.051     16610     11905
  14.63876  14.68724     0.051     16606     11909
  14.63792  14.68631     0.051     16613     11914
  14.63708  14.68540     0.051     16612     11920
  14.63624  14.68449     0.051     16621     11931
  14.63540  14.68358     0.051     16606     11927
  14.63456  14.68272     0.051     16612     11932
  14.63372  14.68190     0.051     16614     11939
  14.63288  14.68110     0.051     16608     11950
  14.63204  14.68037     0.051     16621     11956
  14.63120  14.67968     0.051     16612     11956
  14.63036  14.67894     0.051     16618     11963
  14.62952  14.67819     0.051     16614     11959
  14.62868  14.67737     0.051     16616     11978
  14.62784  14.67644     0.051     16615     11977
  14.62700  14.67551     0.051     16614     11983
  14.62616  14.67460     0.051     16621     11989
  14.62532  14.67368     0.051     16609     11989
  14.62448  14.67281     0.051     16618     11999
  14.62364  14.67200     0.051     16615     12000
  14.62280  14.67119     0.051     16622     12011
  14.62196  14.67045     0.051     16617     12015
  14.62112  14.66976     0.051     16614     12020
  14.62028  14.66903     0.051     16623     12024
  14.61944  14.66828     0.051     16612     12026
  14.61860  14.66749     0.051     16623     12035
  14.61776  14.66657     0.051     16618     12031
  14.61692  14.66565     0.051     16621     12047
  14.61608  14.66475     0.051     16623     12053
  14.61524  14.66383     0.051     16619     12054
  14.61440  14.66295     0.051     16629     12063
  14.61356  14.66213     0.051     16618     12068
  14.61272  14.66132     0.051     16631     12077
  14.61188  14.66058     0.051     16626     12077
  14.61104  14.65989     0.051     16620     12086
  14.61020  14.65917     0.051     16632     12093
  14.60936  14.65842     0.051     16620     12089
  14.60852  14.65764     0.051     16633     12098
  14.60768  14.65675     0.051     16621     12098
  14.60684  14.65582     0.051     16633     12114
  14.60600  14.65492     0.051     16627     12116
  14.60516  14.65400     0.051     16631     12121
  14.60432  14.65310     0.051     16632     12123
  14.60348  14.65227     0.051     16624     12129
  14.60264  14.65145     0.051     16636     12144
  14.60180  14.65069     0.051     16624     12137
  14.60096  14.64998     0.051     16636     12152
  14.60012  14.64927     0.051     16631     12148
  14.59928  14.64852     0.051     16631     12155
  14.59844  14.64774     0.051     16640     12163
  14.59760  14.64685     0.051     16632     12167
  14.59676  14.64592     0.051     16643     12167
  14.59592  14.64501     0.051     16636     12176
  14.59508  14.64410     0.051     16642     12183
  14.59424  14.64320     0.051     16635     12186
  14.59340  14.64237     0.051     16634     12185
