   9809     AichiSR  BL5S1
 Ref Ti4O7       22.09.16 10:16 - 22.09.16 10:18
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 23.66393 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4632
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        4665.33   6065.33        0.30       0.02      4634
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4466.100 10608.300 72342.100
  20.68042  20.68110    0.0234   9429144   7744582   6978508
  20.67911  20.67975    0.0234   9417154   7744882   6990938
  20.67781  20.67843    0.0234   9410634   7744512   6977548
  20.67650  20.67713    0.0234   9405864   7746122   7004128
  20.67519  20.67581    0.0234   9397594   7743042   7021438
  20.67389  20.67449    0.0234   9394174   7743702   7007018
  20.67258  20.67322    0.0234   9398824   7755472   7010788
  20.67128  20.67193    0.0234   9403674   7768322   7022788
  20.66997  20.67059    0.0234   9421334   7784242   7034828
  20.66867  20.66926    0.0234   9444714   7812212   7066678
  20.66736  20.66795    0.0234   9461184   7834102   7086448
  20.66606  20.66666    0.0234   9470544   7842362   7097188
  20.66475  20.66533    0.0234   9480534   7857642   7128148
  20.66344  20.66403    0.0234   9489994   7872372   7135348
  20.66214  20.66278    0.0234   9491034   7876682   7148808
  20.66083  20.66148    0.0234   9495804   7887642   7176848
  20.65953  20.66014    0.0234   9500724   7897342   7172118
  20.65822  20.65882    0.0234   9504194   7908882   7159888
  20.65692  20.65753    0.0234   9499844   7908952   7209358
  20.65561  20.65623    0.0234   9507534   7924882   7197388
  20.65431  20.65490    0.0234   9502054   7923302   7210828
  20.65300  20.65362    0.0234   9503534   7930152   7209588
  20.65169  20.65235    0.0234   9495654   7930732   7226128
  20.65039  20.65101    0.0234   9499924   7939042   7241938
  20.64908  20.64967    0.0234   9488884   7938962   7250938
  20.64778  20.64835    0.0234   9484184   7936462   7232478
  20.64647  20.64705    0.0234   9492384   7948312   7243628
  20.64517  20.64573    0.0234   9480224   7940812   7237128
  20.64386  20.64442    0.0234   9479184   7943812   7268668
  20.64256  20.64315    0.0234   9479354   7955082   7260258
  20.64125  20.64186    0.0234   9480764   7962422   7278208
  20.63994  20.64052    0.0234   9478104   7959922   7283828
  20.63864  20.63920    0.0234   9473304   7968542   7286788
  20.63733  20.63790    0.0234   9476764   7974202   7300758
  20.63603  20.63660    0.0234   9470374   7978002   7303028
  20.63472  20.63528    0.0234   9468534   7973852   7295758
  20.63342  20.63399    0.0234   9461144   7982202   7286478
  20.63211  20.63273    0.0234   9451914   7972432   7310758
  20.63081  20.63143    0.0234   9446924   7980042   7339928
  20.62950  20.63009    0.0234   9436674   7979932   7315718
  20.62819  20.62878    0.0234   9424064   7965732   7316448
  20.62689  20.62749    0.0234   9417024   7972732   7298408
  20.62558  20.62618    0.0234   9411794   7976462   7307758
  20.62428  20.62485    0.0234   9410364   7973162   7333988
  20.62297  20.62357    0.0234   9404524   7976702   7325908
  20.62167  20.62229    0.0234   9405594   7982742   7343448
  20.62036  20.62096    0.0234   9432444   8007092   7384078
  20.61906  20.61962    0.0234   9442754   8027742   7399348
  20.61775  20.61831    0.0234   9460624   8046022   7416948
  20.61644  20.61701    0.0234   9478604   8069332   7418738
  20.61514  20.61569    0.0234   9491144   8089142   7426118
  20.61383  20.61438    0.0234   9494384   8092332   7462668
  20.61253  20.61311    0.0234   9500304   8106412   7468628
  20.61122  20.61183    0.0234   9511884   8120262   7484778
  20.60992  20.61049    0.0234   9512924   8126722   7506398
  20.60861  20.60917    0.0234   9517654   8135372   7528288
  20.60731  20.60787    0.0234   9523964   8151882   7550408
  20.60600  20.60657    0.0234   9527094   8158772   7546008
  20.60469  20.60526    0.0234   9527774   8165342   7544288
  20.60339  20.60396    0.0234   9531464   8177382   7555758
  20.60208  20.60271    0.0234   9530964   8175462   7585148
  20.60078  20.60141    0.0234   9529384   8179422   7580068
  20.59947  20.60007    0.0234   9532234   8192342   7598338
  20.59817  20.59875    0.0234   9531694   8201112   7607108
  20.59686  20.59745    0.0234   9526884   8199652   7597258
  20.59556  20.59614    0.0234   9522804   8203272   7612268
  20.59425  20.59481    0.0234   9526824   8211742   7638838
  20.59294  20.59353    0.0234   9519654   8210232   7623338
  20.59164  20.59226    0.0234   9519764   8216692   7620228
  20.59033  20.59092    0.0234   9518264   8218392   7647228
  20.58903  20.58959    0.0234   9516264   8224542   7652538
  20.58772  20.58828    0.0234   9510344   8230582   7650158
  20.58642  20.58698    0.0234   9511574   8233542   7664348
  20.58511  20.58566    0.0234   9510074   8245432   7662158
  20.58381  20.58435    0.0234   9502494   8236702   7659348
  20.58250  20.58309    0.0234   9501944   8238782   7682768
  20.58119  20.58180    0.0234   9496074   8242582   7686968
  20.57989  20.58047    0.0234   9482574   8236812   7681848
  20.57858  20.57915    0.0234   9478804   8235812   7663158
  20.57728  20.57785    0.0234   9469764   8238582   7685548
  20.57597  20.57655    0.0234   9461684   8237432   7675968
  20.57467  20.57524    0.0234   9459644   8236162   7709778
  20.57336  20.57395    0.0234   9456494   8243972   7701088
  20.57206  20.57269    0.0234   9460724   8256162   7714738
  20.57075  20.57139    0.0234   9461504   8258562   7719578
  20.56944  20.57004    0.0234   9486574   8283742   7776438
  20.56814  20.56872    0.0234   9507994   8313212   7778708
  20.56683  20.56742    0.0234   9524654   8338062   7813488
  20.56553  20.56611    0.0234   9533734   8350142   7816028
  20.56422  20.56478    0.0234   9545584   8361602   7816528
  20.56292  20.56350    0.0234   9560464   8380182   7866958
  20.56161  20.56223    0.0234   9563814   8385802   7851028
  20.56031  20.56089    0.0234   9572854   8406452   7884878
  20.55900  20.55956    0.0234   9579474   8416802   7926238
  20.55769  20.55825    0.0234   9583494   8424472   7896038
  20.55639  20.55695    0.0234   9589394   8433732   7938388
  20.55508  20.55563    0.0234   9596744   8447922   7957628
  20.55378  20.55433    0.0234   9594314   8459502   7975398
  20.55247  20.55307    0.0234   9596934   8465962   7992208
  20.55117  20.55178    0.0234   9601014   8470892   7985318
  20.54986  20.55045    0.0234   9599854   8478702   7965278
  20.54856  20.54913    0.0234   9598014   8483272   8005398
  20.54725  20.54784    0.0234   9597164   8481352   7984478
  20.54594  20.54654    0.0234   9603224   8494952   8004668
  20.54464  20.54522    0.0234   9598084   8499742   8013098
  20.54333  20.54393    0.0234   9595894   8505392   8045018
  20.54203  20.54267    0.0234   9595784   8510822   8040218
  20.54072  20.54136    0.0234   9595084   8515432   8058178
  20.53942  20.54001    0.0234   9592394   8515392   8055868
  20.53811  20.53868    0.0234   9592894   8527092   8056988
  20.53681  20.53738    0.0234   9592354   8530782   8080068
  20.53550  20.53607    0.0234   9588934   8536442   8072988
  20.53419  20.53475    0.0234   9585914   8537572   8088958
  20.53289  20.53347    0.0234   9576274   8533322   8084378
  20.53158  20.53220    0.0234   9575504   8541092   8096718
  20.53028  20.53087    0.0234   9569124   8538512   8097648
  20.52897  20.52953    0.0234   9560464   8538362   8088028
  20.52767  20.52823    0.0234   9549734   8538742   8089798
  20.52636  20.52693    0.0234   9545044   8535172   8104608
  20.52506  20.52562    0.0234   9540004   8537822   8113148
  20.52375  20.52432    0.0234   9535884   8543942   8131148
  20.52244  20.52306    0.0234   9535484   8549572   8157398
  20.52114  20.52178    0.0234   9533694   8548512   8130958
  20.51983  20.52044    0.0234   9556274   8580522   8149188
  20.51853  20.51912    0.0234   9571734   8598912   8173768
  20.51722  20.51783    0.0234   9589854   8622722   8198238
  20.51592  20.51652    0.0234   9601014   8638572   8227208
  20.51461  20.51521    0.0234   9614284   8657032   8250748
  20.51331  20.51391    0.0234   9623094   8670152   8270328
  20.51200  20.51264    0.0234   9630514   8679692   8273978
  20.51069  20.51133    0.0234   9639554   8697042   8303868
  20.50939  20.50998    0.0234   9645694   8706032   8315388
  20.50808  20.50866    0.0234   9651824   8723352   8328608
  20.50678  20.50736    0.0234   9653524   8731852   8337648
  20.50547  20.50605    0.0234   9657094   8742242   8359338
  20.50417  20.50472    0.0234   9657944   8753282   8373308
  20.50286  20.50345    0.0234   9662134   8754352   8378918
  20.50156  20.50218    0.0234   9657364   8761662   8378728
  20.50025  20.50085    0.0234   9658294   8764552   8380728
  20.49894  20.49952    0.0234   9661754   8774592   8400728
  20.49764  20.49822    0.0234   9656624   8767852   8417178
  20.49633  20.49692    0.0234   9649824   8781552   8428808
  20.49503  20.49561    0.0234   9648754   8781512   8426158
  20.49372  20.49430    0.0234   9649024   8790712   8440048
  20.49242  20.49305    0.0234   9639484   8779472   8437658
  20.49111  20.49176    0.0234   9639444   8792322   8431198
  20.48981  20.49043    0.0234   9638824   8797482   8451858
  20.48850  20.48911    0.0234   9639284   8804522   8473468
  20.48719  20.48781    0.0234   9634054   8806862   8463968
  20.48589  20.48651    0.0234   9632734   8808052   8495188
  20.48458  20.48518    0.0234   9628324   8812402   8465818
  20.48328  20.48388    0.0234   9621364   8810902   8496558
  20.48197  20.48262    0.0234   9618134   8815902   8490478
  20.48067  20.48130    0.0234   9610704   8821332   8504128
  20.47936  20.47996    0.0234   9600664   8818252   8484978
  20.47806  20.47865    0.0234   9588284   8812902   8510398
  20.47675  20.47735    0.0234   9587124   8814362   8505938
  20.47544  20.47603    0.0234   9581164   8815672   8516168
  20.47414  20.47471    0.0234   9572994   8817092   8527698
  20.47283  20.47344    0.0234   9570814   8818442   8527368
  20.47153  20.47218    0.0234   9573204   8824402   8541178
  20.47022  20.47085    0.0234   9578314   8838412   8527438
  20.46892  20.46952    0.0234   9594394   8857912   8560218
  20.46761  20.46822    0.0234   9619014   8887762   8592798
  20.46631  20.46692    0.0234   9628974   8899682   8634878
  20.46500  20.46561    0.0234   9639324   8918422   8660578
  20.46369  20.46430    0.0234   9650554   8941772   8659078
  20.46239  20.46305    0.0234   9659434   8953082   8671838
  20.46108  20.46177    0.0234   9662214   8962232   8695588
  20.45978  20.46043    0.0234   9670404   8978702   8725548
  20.45847  20.45911    0.0234   9678984   8990122   8726128
  20.45717  20.45781    0.0234   9682144   9001582   8738168
  20.45586  20.45649    0.0234   9682484   9008392   8742668
  20.45456  20.45516    0.0234   9688794   9021512   8759748
  20.45325  20.45387    0.0234   9688024   9025932   8759858
  20.45194  20.45261    0.0234   9686334   9034282   8786978
  20.45064  20.45129    0.0234   9689664   9033482   8771248
  20.44933  20.44995    0.0234   9687644   9046282   8801328
  20.44803  20.44863    0.0234   9682144   9043212   8814098
  20.44672  20.44733    0.0234   9679604   9049012   8804598
  20.44542  20.44602    0.0234   9681604   9055712   8823568
  20.44411  20.44471    0.0234   9680144   9064252   8837568
  20.44281  20.44344    0.0234   9671064   9069402   8857258
  20.44150  20.44217    0.0234   9669714   9063292   8864338
  20.44019  20.44085    0.0234   9673214   9078562   8854258
  20.43889  20.43952    0.0234   9669124   9083412   8855378
  20.43758  20.43822    0.0234   9662634   9083792   8880108
  20.43628  20.43693    0.0234   9657554   9088832   8884728
  20.43497  20.43562    0.0234   9662174   9095412   8895348
  20.43367  20.43431    0.0234   9657254   9097482   8896808
  20.43236  20.43306    0.0234   9645514   9090642   8917658
  20.43106  20.43177    0.0234   9642634   9098832   8914078
  20.42975  20.43043    0.0234   9634094   9101752   8901188
  20.42844  20.42909    0.0234   9627904   9092712   8918468
  20.42714  20.42779    0.0234   9616434   9086332   8903658
  20.42583  20.42649    0.0234   9610114   9088832   8905618
  20.42453  20.42516    0.0234   9603354   9085062   8925158
  20.42322  20.42386    0.0234   9594624   9094642   8909848
  20.42192  20.42260    0.0234   9598584   9098872   8932808
  20.42061  20.42129    0.0234   9596474   9105332   8935278
  20.41931  20.41995    0.0234   9609704   9124602   8974778
  20.41800  20.41863    0.0234   9630134   9144642   9011518
  20.41669  20.41734    0.0234   9649484   9176692   9034748
  20.41539  20.41603    0.0234   9657824   9191232   9033978
  20.41408  20.41471    0.0234   9668974   9206352   9066758
  20.41278  20.41344    0.0234   9680214   9219732   9072528
  20.41147  20.41218    0.0234   9689104   9239852   9100228
  20.41017  20.41085    0.0234   9695334   9253622   9112418
  20.40886  20.40953    0.0234   9699794   9264322   9121878
  20.40756  20.40822    0.0234   9705224   9274132   9138268
  20.40625  20.40693    0.0234   9707224   9287472   9165498
  20.40494  20.40562    0.0234   9716184   9299752   9185968
  20.40364  20.40431    0.0234   9713294   9306322   9199928
  20.40233  20.40305    0.0234   9715904   9316222   9212018
  20.40103  20.40176    0.0234   9713564   9313862   9197008
  20.39972  20.40041    0.0234   9709954   9327712   9197778
  20.39842  20.39908    0.0234   9715684   9339672   9230778
  20.39711  20.39778    0.0234   9706684   9334522   9242288
  20.39581  20.39648    0.0234   9703604   9336372   9255358
  20.39450  20.39515    0.0234   9698724   9338062   9241358
  20.39319  20.39386    0.0234   9700874   9343792   9279828
  20.39189  20.39260    0.0234   9697684   9351912   9288288
  20.39058  20.39128    0.0234   9698284   9355542   9288038
  20.38928  20.38994    0.0234   9690484   9354872   9281868
  20.38797  20.38864    0.0234   9689754   9358022   9277558
  20.38667  20.38734    0.0234   9689064   9371032   9303328
  20.38536  20.38603    0.0234   9687874   9378602   9327298
  20.38406  20.38472    0.0234   9681064   9371372   9317678
  20.38275  20.38345    0.0234   9672634   9372532   9324988
  20.38144  20.38218    0.0234   9666334   9374642   9316988
  20.38014  20.38086    0.0234   9666254   9379412   9342258
  20.37883  20.37954    0.0234   9651624   9376432   9318968
  20.37753  20.37823    0.0234   9635904   9364872   9342488
  20.37622  20.37693    0.0234   9633284   9366682   9324718
  20.37492  20.37562    0.0234   9627594   9372452   9340878
  20.37361  20.37430    0.0234   9621164   9368682   9364068
  20.37231  20.37304    0.0234   9614634   9373532   9320638
  20.37100  20.37175    0.0234   9612474   9378762   9338718
  20.36969  20.37041    0.0234   9624474   9390952   9378838
  20.36839  20.36908    0.0234   9642554   9420072   9424848
  20.36708  20.36777    0.0234   9657984   9439542   9442088
  20.36578  20.36647    0.0234   9668354   9458562   9449258
  20.36447  20.36514    0.0234   9687644   9476272   9473588
  20.36317  20.36385    0.0234   9696024   9498892   9503858
  20.36186  20.36259    0.0234   9700724   9507932   9520058
  20.36056  20.36128    0.0234   9710374   9525552   9540018
  20.35925  20.35995    0.0234   9717764   9539782   9568448
  20.35794  20.35864    0.0234   9723684   9552252   9571948
  20.35664  20.35734    0.0234   9726374   9558132   9602648
  20.35533  20.35603    0.0234   9730724   9578752   9590528
  20.35403  20.35471    0.0234   9734794   9591352   9635868
  20.35272  20.35345    0.0234   9734454   9598792   9645918
  20.35142  20.35219    0.0234   9734684   9596522   9633228
  20.35011  20.35086    0.0234   9734304   9609022   9646808
  20.34881  20.34954    0.0234   9732264   9615522   9669538
  20.34750  20.34823    0.0234   9731684   9616102   9683078
  20.34619  20.34692    0.0234   9724374   9621872   9713628
  20.34489  20.34560    0.0234   9726494   9628722   9707658
  20.34358  20.34429    0.0234   9723144   9629222   9706278
  20.34228  20.34303    0.0234   9721794   9637982   9720238
  20.34097  20.34173    0.0234   9712914   9636262   9712238
  20.33967  20.34039    0.0234   9713104   9648452   9715548
  20.33836  20.33907    0.0234   9716724   9651222   9744548
  20.33706  20.33776    0.0234   9709724   9647802   9738818
  20.33575  20.33646    0.0234   9704684   9651572   9736978
  20.33444  20.33513    0.0234   9703724   9664422   9754058
  20.33314  20.33385    0.0234   9702874   9670572   9798368
  20.33183  20.33259    0.0234   9693104   9666802   9786748
  20.33053  20.33129    0.0234   9688784   9665372   9754398
  20.32922  20.32995    0.0234   9677604   9661422   9789248
  20.32792  20.32865    0.0234   9674944   9666842   9774408
  20.32661  20.32736    0.0234   9667524   9668692   9784098
  20.32531  20.32605    0.0234   9654984   9662922   9789448
  20.32400  20.32473    0.0234   9648254   9660032   9779018
  20.32269  20.32347    0.0234   9644594   9663762   9787138
  20.32139  20.32220    0.0234   9647784   9678192   9812828
  20.32008  20.32088    0.0234   9647404   9683842   9831028
  20.31878  20.31954    0.0234   9663134   9702082   9861768
  20.31747  20.31823    0.0234   9676244   9724302   9877108
  20.31617  20.31692    0.0234   9699914   9753162   9915698
  20.31486  20.31560    0.0234   9712224   9775052   9941458
  20.31356  20.31429    0.0234   9718834   9791552   9947258
  20.31225  20.31303    0.0234   9727074   9809022   9970258
  20.31094  20.31173    0.0234   9739304   9821712   9993058
  20.30964  20.31040    0.0234   9745724   9840172  10004258
  20.30833  20.30907    0.0234   9750994   9851102  10023458
  20.30703  20.30777    0.0234   9756614   9863912  10062458
  20.30572  20.30647    0.0234   9757254   9867172  10073258
  20.30442  20.30515    0.0234   9763994   9887222  10077058
  20.30311  20.30386    0.0234   9764304   9888952  10099158
  20.30181  20.30260    0.0234   9764534   9899302  10110458
  20.30050  20.30130    0.0234   9758804   9901722  10121458
  20.29919  20.29997    0.0234   9760844   9908762  10101458
  20.29789  20.29866    0.0234   9763074   9916072  10117958
  20.29658  20.29736    0.0234   9755114   9919422  10149458
  20.29528  20.29606    0.0234   9750184   9924032  10146458
  20.29397  20.29474    0.0234   9746834   9921842  10171758
  20.29267  20.29347    0.0234   9747184   9931802  10163358
  20.29136  20.29220    0.0234   9741454   9934272  10148058
  20.29006  20.29087    0.0234   9740074   9934962  10172858
  20.28875  20.28953    0.0234   9735644   9943462  10174758
  20.28744  20.28822    0.0234   9735344   9949812  10183158
  20.28614  20.28692    0.0234   9735574   9952232  10217358
  20.28483  20.28559    0.0234   9729494   9951232  10229458
  20.28353  20.28428    0.0234   9725374   9960122  10220858
  20.28222  20.28302    0.0234   9716324   9955342  10235558
  20.28092  20.28173    0.0234   9714494   9964192  10239558
  20.27961  20.28040    0.0234   9702914   9960922  10235658
  20.27831  20.27908    0.0234   9697024   9964352  10218158
  20.27700  20.27778    0.0234   9690144   9954002  10253458
  20.27569  20.27647    0.0234   9676024   9951042  10249458
  20.27439  20.27515    0.0234   9667134   9951542  10239558
  20.27308  20.27387    0.0234   9664294   9953542  10228058
  20.27178  20.27261    0.0234   9666634   9960812  10264958
  20.27047  20.27131    0.0234   9659204   9963962  10269958
  20.26917  20.26997    0.0234   9662984   9968192  10283358
  20.26786  20.26866    0.0234   9689604   9998392  10313758
  20.26656  20.26738    0.0234   9707644  10030492  10365158
  20.26525  20.26607    0.0234   9711494  10046492  10358858
  20.26394  20.26474    0.0234   9722454  10058492  10395158
  20.26264  20.26347    0.0234   9740114  10081492  10428158
  20.26133  20.26219    0.0234   9747304  10095392  10446058
  20.26003  20.26086    0.0234   9749884  10110192  10434758
  20.25872  20.25953    0.0234   9755604  10122692  10472758
  20.25742  20.25822    0.0234   9766234  10140192  10506158
  20.25611  20.25691    0.0234   9766034  10145292  10524058
  20.25481  20.25559    0.0234   9769114  10157492  10529358
  20.25350  20.25428    0.0234   9772304  10167692  10536258
  20.25219  20.25302    0.0234   9776074  10172092  10535358
  20.25089  20.25173    0.0234   9772304  10182392  10541658
  20.24958  20.25040    0.0234   9770614  10188492  10571158
  20.24828  20.24908    0.0234   9774804  10197192  10579958
  20.24697  20.24778    0.0234   9767264  10193892  10585858
  20.24567  20.24647    0.0234   9761994  10197292  10598158
  20.24436  20.24516    0.0234   9762534  10206692  10609458
  20.24306  20.24387    0.0234   9756114  10206492  10607158
  20.24175  20.24262    0.0234   9749154  10206192  10641158
  20.24044  20.24131    0.0234   9749264  10218292  10624258
  20.23914  20.23998    0.0234   9749654  10226592  10641558
  20.23783  20.23867    0.0234   9741954  10221592  10640858
  20.23653  20.23737    0.0234   9736994  10227092  10653358
  20.23522  20.23606    0.0234   9741304  10243192  10668858
  20.23392  20.23473    0.0234   9730024  10237792  10668058
  20.23261  20.23345    0.0234   9726604  10240092  10685558
  20.23131  20.23218    0.0234   9721304  10247992  10696758
  20.23000  20.23085    0.0234   9712064  10244192  10701358
  20.22869  20.22951    0.0234   9700184  10231492  10685058
  20.22739  20.22820    0.0234   9696024  10230592  10693558
  20.22608  20.22690    0.0234   9689684  10240192  10710458
  20.22478  20.22558    0.0234   9670754  10225492  10696558
  20.22347  20.22427    0.0234   9666094  10227092  10696758
  20.22217  20.22302    0.0234   9672664  10238292  10710758
  20.22086  20.22173    0.0234   9670104  10249692  10725858
  20.21956  20.22039    0.0234   9656824  10236892  10743858
  20.21825  20.21908    0.0234   9677214  10263392  10769758
  20.21694  20.21778    0.0234   9699484  10299692  10784358
  20.21564  20.21648    0.0234   9709494  10310992  10801858
  20.21433  20.21516    0.0234   9712954  10326692  10830158
  20.21303  20.21387    0.0234   9732224  10358592  10884158
  20.21172  20.21262    0.0234   9743344  10379292  10903858
  20.21042  20.21132    0.0234   9744294  10376992  10892058
  20.20911  20.20999    0.0234   9750224  10400792  10925058
  20.20781  20.20866    0.0234   9761344  10415892  10963658
  20.20650  20.20736    0.0234   9767614  10424492  10965358
  20.20519  20.20604    0.0234   9767304  10440892  10972958
  20.20389  20.20472    0.0234   9771304  10450892  11001858
  20.20258  20.20344    0.0234   9771964  10459992  11004258
  20.20128  20.20217    0.0234   9777504  10469892  11011858
  20.19997  20.20084    0.0234   9771344  10471592  11045858
  20.19867  20.19950    0.0234   9768294  10477892  11031158
  20.19736  20.19819    0.0234   9771344  10486592  11059758
  20.19606  20.19689    0.0234   9766464  10489592  11068358
  20.19475  20.19557    0.0234   9765034  10494592  11084258
  20.19344  20.19426    0.0234   9760844  10499392  11066858
  20.19214  20.19301    0.0234   9758924  10502092  11098158
  20.19083  20.19173    0.0234   9758694  10504892  11130158
  20.18953  20.19039    0.0234   9757154  10512492  11126558
  20.18822  20.18908    0.0234   9754264  10516792  11121258
  20.18692  20.18778    0.0234   9748884  10525792  11147458
  20.18561  20.18648    0.0234   9753564  10531992  11153358
  20.18431  20.18516    0.0234   9747184  10532792  11159558
  20.18300  20.18387    0.0234   9742414  10530892  11160958
  20.18169  20.18262    0.0234   9733534  10533592  11170058
  20.18039  20.18131    0.0234   9735144  10543392  11184558
  20.17908  20.17996    0.0234   9725304  10541492  11192358
  20.17778  20.17864    0.0234   9713294  10532292  11157658
  20.17647  20.17733    0.0234   9701604  10529792  11190658
  20.17517  20.17602    0.0234   9699024  10534692  11191858
  20.17386  20.17469    0.0234   9690744  10530692  11209358
  20.17256  20.17342    0.0234   9677024  10526192  11199458
  20.17125  20.17214    0.0234   9678174  10533192  11195158
  20.16994  20.17082    0.0234   9681214  10535292  11214658
  20.16864  20.16949    0.0234   9685294  10554792  11213958
  20.16733  20.16818    0.0234   9698684  10574192  11260558
  20.16603  20.16688    0.0234   9719224  10613292  11293958
  20.16472  20.16556    0.0234   9729764  10627892  11337258
  20.16342  20.16426    0.0234   9740384  10642792  11338358
  20.16211  20.16301    0.0234   9749914  10668392  11368758
  20.16081  20.16172    0.0234   9764114  10682992  11395158
  20.15950  20.16038    0.0234   9764384  10694492  11393358
  20.15819  20.15907    0.0234   9773154  10711392  11434458
  20.15689  20.15778    0.0234   9784154  10735892  11447158
  20.15558  20.15647    0.0234   9786004  10746092  11487558
  20.15428  20.15515    0.0234   9786464  10749692  11493958
  20.15297  20.15386    0.0234   9790084  10765592  11501158
  20.15167  20.15259    0.0234   9798734  10779092  11528958
  20.15036  20.15128    0.0234   9791684  10775592  11542158
  20.14906  20.14994    0.0234   9790694  10782692  11544758
  20.14775  20.14862    0.0234   9795004  10802092  11566158
  20.14644  20.14732    0.0234   9791544  10803492  11561458
  20.14514  20.14600    0.0234   9783314  10802292  11584358
  20.14383  20.14467    0.0234   9783154  10807292  11585958
  20.14253  20.14340    0.0234   9783074  10817192  11618358
  20.14122  20.14213    0.0234   9776074  10819192  11610558
  20.13992  20.14080    0.0234   9773074  10813192  11622258
  20.13861  20.13948    0.0234   9772994  10827892  11626758
  20.13731  20.13817    0.0234   9768034  10831992  11664658
  20.13600  20.13687    0.0234   9763994  10830892  11654458
  20.13469  20.13556    0.0234   9758074  10834792  11668158
  20.13339  20.13425    0.0234   9757534  10838592  11652158
  20.13208  20.13300    0.0234   9748764  10835492  11649758
  20.13078  20.13172    0.0234   9740804  10835892  11671758
  20.12947  20.13039    0.0234   9734374  10837192  11686758
  20.12817  20.12907    0.0234   9724104  10830792  11681758
  20.12686  20.12778    0.0234   9715874  10823992  11670558
  20.12556  20.12647    0.0234   9702174  10826492  11677058
  20.12425  20.12514    0.0234   9694874  10824792  11667158
  20.12294  20.12384    0.0234   9684174  10820792  11671058
  20.12164  20.12258    0.0234   9684604  10828792  11691958
  20.12033  20.12127    0.0234   9684104  10828592  11694858
  20.11903  20.11993    0.0234   9681794  10839192  11714158
  20.11772  20.11861    0.0234   9694104  10861592  11736858
  20.11642  20.11731    0.0234   9706254  10878692  11801058
  20.11511  20.11599    0.0234   9726874  10915892  11820558
  20.11381  20.11467    0.0234   9736564  10933192  11824658
  20.11250  20.11340    0.0234   9743454  10950992  11860858
  20.11119  20.11213    0.0234   9753074  10963692  11898958
  20.10989  20.11081    0.0234   9766734  10991892  11902558
  20.10858  20.10948    0.0234   9777654  11008892  11930558
  20.10728  20.10818    0.0234   9774614  11026792  11957758
  20.10597  20.10688    0.0234   9783614  11031692  11981258
  20.10467  20.10556    0.0234   9792234  11049792  11999358
  20.10336  20.10425    0.0234   9797544  11063892  12021258
  20.10206  20.10300    0.0234   9796114  11069492  12023158
  20.10075  20.10172    0.0234   9792814  11072192  12022258
  20.09944  20.10039    0.0234   9798774  11089192  12046558
  20.09814  20.09907    0.0234   9797654  11093892  12075758
  20.09683  20.09777    0.0234   9793464  11099692  12086958
  20.09553  20.09645    0.0234   9787814  11107992  12084758
  20.09422  20.09511    0.0234   9786694  11106792  12101158
  20.09292  20.09382    0.0234   9783234  11108592  12115658
  20.09161  20.09257    0.0234   9780464  11115692  12105558
  20.09031  20.09125    0.0234   9775224  11111992  12131958
  20.08900  20.08991    0.0234   9776694  11123992  12138558
  20.08769  20.08860    0.0234   9769884  11129992  12157258
  20.08639  20.08729    0.0234   9767344  11123392  12168158
  20.08508  20.08597    0.0234   9768344  11142992  12181058
  20.08378  20.08466    0.0234   9763734  11142292  12179358
  20.08247  20.08339    0.0234   9758534  11142792  12197358
  20.08117  20.08213    0.0234   9751884  11149092  12201458
  20.07986  20.08080    0.0234   9749884  11150692  12209558
  20.07856  20.07948    0.0234   9745444  11156392  12195658
  20.07725  20.07817    0.0234   9730534  11143692  12183158
  20.07594  20.07688    0.0234   9722334  11136692  12213558
  20.07464  20.07556    0.0234   9714794  11139592  12219158
  20.07333  20.07426    0.0234   9707874  11140792  12213058
  20.07203  20.07301    0.0234   9698724  11140092  12223258
  20.07072  20.07172    0.0234   9700454  11136292  12237958
  20.06942  20.07038    0.0234   9700644  11156292  12275258
  20.06811  20.06906    0.0234   9705104  11167692  12280158
  20.06681  20.06775    0.0234   9721684  11194692  12304558
  20.06550  20.06644    0.0234   9739674  11227592  12352058
  20.06419  20.06510    0.0234   9751654  11248692  12377358
  20.06289  20.06381    0.0234   9763074  11263692  12381758
  20.06158  20.06255    0.0234   9776774  11291892  12432258
  20.06028  20.06124    0.0234   9782924  11311792  12447358
  20.05897  20.05990    0.0234   9787234  11324992  12485058
  20.05767  20.05859    0.0234   9797194  11341492  12496058
  20.05636  20.05729    0.0234   9805814  11362992  12530558
  20.05506  20.05597    0.0234   9803854  11369092  12545158
  20.05375  20.05466    0.0234   9809614  11387192  12573858
  20.05244  20.05340    0.0234   9813814  11393192  12587458
  20.05114  20.05213    0.0234   9809544  11397792  12594758
  20.04983  20.05081    0.0234   9808354  11407992  12587958
  20.04853  20.04948    0.0234   9810274  11413692  12635158
  20.04722  20.04818    0.0234   9807814  11424192  12623358
  20.04592  20.04688    0.0234   9799044  11416692  12615658
  20.04461  20.04557    0.0234   9801584  11433692  12649158
